Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T12:26:23Z,1.21%,3.306GiB,31.29GiB,10.57%,430MB,259MB,18.1GB,2.24GB,11540
2025-06-27T12:26:35Z,12.73%,3.387GiB,31.29GiB,10.82%,430MB,259MB,18.1GB,2.24GB,11619
2025-06-27T12:26:47Z,8.32%,3.452GiB,31.29GiB,11.03%,430MB,259MB,18.1GB,2.24GB,11698
2025-06-27T12:27:00Z,3.67%,3.515GiB,31.29GiB,11.23%,431MB,259MB,18.1GB,2.24GB,11771
2025-06-27T12:27:13Z,6.40%,3.585GiB,31.29GiB,11.46%,431MB,259MB,18.1GB,2.24GB,11840
2025-06-27T12:27:25Z,11.64%,3.655GiB,31.29GiB,11.68%,431MB,259MB,18.1GB,2.24GB,11915
2025-06-27T12:27:37Z,18.52%,3.736GiB,31.29GiB,11.94%,431MB,259MB,18.1GB,2.24GB,11996
2025-06-27T12:27:50Z,21.83%,3.811GiB,31.29GiB,12.18%,431MB,259MB,18.1GB,2.24GB,12077
2025-06-27T12:28:03Z,6.58%,3.879GiB,31.29GiB,12.40%,431MB,259MB,18.1GB,2.24GB,12150
2025-06-27T12:28:15Z,5.30%,3.947GiB,31.29GiB,12.61%,432MB,259MB,18.1GB,2.24GB,12223
2025-06-27T12:28:27Z,7.91%,4.023GiB,31.29GiB,12.86%,432MB,259MB,18.1GB,2.24GB,12302
2025-06-27T12:28:40Z,11.75%,4.101GiB,31.29GiB,13.11%,432MB,259MB,18.1GB,2.24GB,12387
2025-06-27T12:28:53Z,10.66%,4.176GiB,31.29GiB,13.35%,432MB,260MB,18.1GB,2.24GB,12465
2025-06-27T12:29:05Z,6.38%,4.235GiB,31.29GiB,13.53%,432MB,260MB,18.1GB,2.24GB,12526
2025-06-27T12:29:17Z,3.12%,4.314GiB,31.29GiB,13.78%,432MB,260MB,18.1GB,2.24GB,12610
2025-06-27T12:29:30Z,9.48%,4.368GiB,31.29GiB,13.96%,433MB,260MB,18.1GB,2.24GB,12668
2025-06-27T12:29:43Z,8.19%,4.437GiB,31.29GiB,14.18%,433MB,260MB,18.1GB,2.24GB,12747
2025-06-27T12:29:55Z,15.46%,4.512GiB,31.29GiB,14.42%,433MB,260MB,18.1GB,2.24GB,12827
2025-06-27T12:30:07Z,6.11%,4.593GiB,31.29GiB,14.68%,433MB,260MB,18.1GB,2.24GB,12912
2025-06-27T12:30:20Z,5.06%,4.668GiB,31.29GiB,14.92%,433MB,260MB,18.1GB,2.24GB,12987
2025-06-27T12:30:33Z,6.26%,4.727GiB,31.29GiB,15.10%,433MB,260MB,18.1GB,2.24GB,13058
2025-06-27T12:30:45Z,12.91%,4.808GiB,31.29GiB,15.36%,434MB,260MB,18.1GB,2.24GB,13147
2025-06-27T12:30:57Z,8.84%,4.903GiB,31.29GiB,15.67%,434MB,260MB,18.1GB,2.24GB,13239
2025-06-27T12:31:10Z,3.29%,4.973GiB,31.29GiB,15.89%,434MB,260MB,18.1GB,2.24GB,13311
2025-06-27T12:31:23Z,1.80%,5.038GiB,31.29GiB,16.10%,434MB,260MB,18.1GB,2.24GB,13385
2025-06-27T12:31:35Z,9.43%,5.108GiB,31.29GiB,16.32%,434MB,260MB,18.1GB,2.24GB,13464
2025-06-27T12:31:47Z,24.90%,5.199GiB,31.29GiB,16.61%,435MB,260MB,18.1GB,2.24GB,13556
2025-06-27T12:32:00Z,9.86%,5.254GiB,31.29GiB,16.79%,435MB,261MB,18.1GB,2.24GB,13619
2025-06-27T12:32:13Z,8.35%,5.335GiB,31.29GiB,17.05%,435MB,261MB,18.1GB,2.24GB,13703
2025-06-27T12:32:25Z,2.85%,5.406GiB,31.29GiB,17.28%,435MB,261MB,18.1GB,2.24GB,13775
2025-06-27T12:32:37Z,10.09%,5.477GiB,31.29GiB,17.50%,436MB,261MB,18.1GB,2.24GB,13842
2025-06-27T12:32:50Z,8.50%,5.569GiB,31.29GiB,17.80%,436MB,261MB,18.1GB,2.24GB,13937
2025-06-27T12:33:03Z,12.15%,5.651GiB,31.29GiB,18.06%,436MB,261MB,18.1GB,2.24GB,14019
2025-06-27T12:33:15Z,8.15%,5.722GiB,31.29GiB,18.28%,436MB,261MB,18.1GB,2.24GB,14092
2025-06-27T12:33:27Z,4.95%,5.804GiB,31.29GiB,18.55%,436MB,261MB,18.1GB,2.24GB,14174
2025-06-27T12:33:40Z,5.61%,5.877GiB,31.29GiB,18.78%,436MB,261MB,18.1GB,2.24GB,14243
2025-06-27T12:33:53Z,9.23%,5.952GiB,31.29GiB,19.02%,437MB,261MB,18.1GB,2.24GB,14327
2025-06-27T12:34:05Z,13.97%,6.035GiB,31.29GiB,19.29%,437MB,261MB,18.1GB,2.24GB,14407
