Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T13:48:03Z,0.68%,126.9MiB,31.29GiB,0.40%,912kB,3.19MB,0B,811kB,82
2025-06-27T13:48:16Z,0.42%,128.9MiB,31.29GiB,0.40%,981kB,3.46MB,0B,877kB,82
2025-06-27T13:48:28Z,0.63%,132.9MiB,31.29GiB,0.41%,1.05MB,3.74MB,0B,1MB,82
2025-06-27T13:48:40Z,0.59%,134.9MiB,31.29GiB,0.42%,1.12MB,4.01MB,0B,1.07MB,82
2025-06-27T13:48:53Z,0.78%,135.2MiB,31.29GiB,0.42%,1.19MB,4.29MB,0B,1.13MB,82
2025-06-27T13:49:05Z,5.54%,136.9MiB,31.29GiB,0.43%,1.26MB,4.56MB,0B,1.2MB,82
2025-06-27T13:49:18Z,0.83%,138.9MiB,31.29GiB,0.43%,1.27MB,4.58MB,0B,1.32MB,82
2025-06-27T13:49:30Z,0.65%,140.9MiB,31.29GiB,0.44%,1.34MB,4.85MB,0B,1.41MB,82
2025-06-27T13:49:43Z,0.59%,142.9MiB,31.29GiB,0.45%,1.41MB,5.13MB,0B,1.48MB,82
2025-06-27T13:49:56Z,0.68%,142.9MiB,31.29GiB,0.45%,1.48MB,5.4MB,0B,1.56MB,82
2025-06-27T13:50:08Z,0.41%,144.9MiB,31.29GiB,0.45%,1.55MB,5.68MB,0B,1.68MB,82
2025-06-27T13:50:20Z,5.72%,144.9MiB,31.29GiB,0.45%,1.62MB,5.95MB,0B,1.75MB,82
2025-06-27T13:50:33Z,0.62%,144.9MiB,31.29GiB,0.45%,1.63MB,5.97MB,0B,1.81MB,82
2025-06-27T13:50:46Z,0.63%,144.9MiB,31.29GiB,0.45%,1.69MB,6.25MB,0B,1.91MB,82
2025-06-27T13:50:58Z,0.48%,145.2MiB,31.29GiB,0.45%,1.76MB,6.52MB,0B,1.99MB,82
