Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T12:37:24Z,0.03%,1.18MiB,31.29GiB,0.00%,16.9kB,9.24kB,0B,0B,1
2025-06-27T12:37:36Z,0.04%,1.18MiB,31.29GiB,0.00%,16.9kB,9.24kB,0B,0B,1
2025-06-27T12:37:49Z,0.04%,1.18MiB,31.29GiB,0.00%,16.9kB,9.24kB,0B,0B,1
2025-06-27T12:38:02Z,0.03%,1.18MiB,31.29GiB,0.00%,17.5kB,9.59kB,0B,0B,1
2025-06-27T12:38:14Z,0.04%,1.18MiB,31.29GiB,0.00%,17.6kB,9.66kB,0B,0B,1
2025-06-27T12:38:26Z,0.04%,1.18MiB,31.29GiB,0.00%,17.6kB,9.66kB,0B,0B,1
2025-06-27T12:38:39Z,0.03%,1.18MiB,31.29GiB,0.00%,17.6kB,9.66kB,0B,0B,1
2025-06-27T12:38:52Z,0.02%,1.18MiB,31.29GiB,0.00%,17.6kB,9.66kB,0B,0B,1
2025-06-27T12:39:04Z,0.04%,1.18MiB,31.29GiB,0.00%,18.2kB,9.93kB,0B,0B,1
2025-06-27T12:39:16Z,0.04%,1.18MiB,31.29GiB,0.00%,18.3kB,10kB,0B,0B,1
2025-06-27T12:39:29Z,0.06%,1.18MiB,31.29GiB,0.00%,18.3kB,10kB,0B,0B,1
2025-06-27T12:39:42Z,0.03%,1.18MiB,31.29GiB,0.00%,18.3kB,10kB,0B,0B,1
2025-06-27T12:39:54Z,0.03%,1.18MiB,31.29GiB,0.00%,18.3kB,10kB,0B,0B,1
2025-06-27T12:40:06Z,0.04%,1.18MiB,31.29GiB,0.00%,19kB,10.4kB,0B,0B,1
2025-06-27T12:40:19Z,0.04%,1.18MiB,31.29GiB,0.00%,19.1kB,10.5kB,0B,0B,1
2025-06-27T12:40:32Z,0.07%,1.18MiB,31.29GiB,0.00%,19.1kB,10.5kB,0B,0B,1
2025-06-27T12:40:44Z,0.03%,1.18MiB,31.29GiB,0.00%,19.1kB,10.5kB,0B,0B,1
2025-06-27T12:40:56Z,0.04%,1.18MiB,31.29GiB,0.00%,19.6kB,10.7kB,0B,0B,1
2025-06-27T12:41:09Z,0.03%,1.18MiB,31.29GiB,0.00%,19.7kB,10.8kB,0B,0B,1
2025-06-27T12:41:22Z,0.03%,1.18MiB,31.29GiB,0.00%,19.8kB,10.9kB,0B,0B,1
2025-06-27T12:41:34Z,0.05%,1.18MiB,31.29GiB,0.00%,19.8kB,10.9kB,0B,0B,1
2025-06-27T12:41:47Z,0.03%,1.18MiB,31.29GiB,0.00%,19.8kB,10.9kB,0B,0B,1
