Timestamp,CPU_%,Mem_Usage,Mem_Limit,Mem_%,Net_Input,Net_Output,Block_Input,Block_Output,PIDs
2025-06-27T12:33:27Z,0.09%,98.73MiB,31.29GiB,0.31%,190MB,265MB,504MB,57.8MB,622
2025-06-27T12:33:40Z,0.22%,99.93MiB,31.29GiB,0.31%,190MB,265MB,504MB,57.8MB,628
2025-06-27T12:33:53Z,0.29%,100.8MiB,31.29GiB,0.31%,190MB,265MB,504MB,57.8MB,635
2025-06-27T12:34:05Z,0.50%,102.4MiB,31.29GiB,0.32%,190MB,266MB,504MB,57.8MB,644
2025-06-27T12:34:17Z,0.30%,103.6MiB,31.29GiB,0.32%,190MB,266MB,504MB,57.8MB,653
2025-06-27T12:34:30Z,0.06%,104.8MiB,31.29GiB,0.33%,190MB,266MB,504MB,57.8MB,659
2025-06-27T12:34:43Z,0.09%,106MiB,31.29GiB,0.33%,191MB,266MB,504MB,57.8MB,665
2025-06-27T12:34:55Z,0.40%,107.6MiB,31.29GiB,0.34%,191MB,266MB,504MB,57.8MB,672
2025-06-27T12:35:08Z,0.84%,108MiB,31.29GiB,0.34%,191MB,266MB,504MB,57.8MB,681
2025-06-27T12:35:20Z,0.40%,109.2MiB,31.29GiB,0.34%,191MB,267MB,504MB,57.8MB,687
2025-06-27T12:35:33Z,0.29%,110.6MiB,31.29GiB,0.35%,191MB,267MB,504MB,57.8MB,693
2025-06-27T12:35:45Z,0.53%,110.8MiB,31.29GiB,0.35%,191MB,267MB,504MB,57.8MB,699
2025-06-27T12:35:56Z,0.35%,112.4MiB,31.29GiB,0.35%,191MB,267MB,504MB,57.8MB,708
2025-06-27T12:36:09Z,0.09%,113.9MiB,31.29GiB,0.36%,191MB,267MB,504MB,57.8MB,714
2025-06-27T12:36:22Z,0.10%,115.3MiB,31.29GiB,0.36%,191MB,267MB,504MB,57.8MB,723
